timestamp,left_iris_x,left_iris_y,right_iris_x,right_iris_y,gaze_x,gaze_y,target_x,target_y,target_x_ratio,target_y_ratio,screen_width,screen_height
1755722987061,0.45384,0.48627,0.57583,0.49544,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987090,0.45415,0.48578,0.57589,0.49600,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987118,0.45405,0.48577,0.57586,0.49584,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987148,0.45408,0.48588,0.57593,0.49596,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987176,0.45435,0.48573,0.57558,0.49556,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987205,0.45436,0.48592,0.57566,0.49542,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987233,0.45444,0.48583,0.57558,0.49478,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987260,0.45402,0.48525,0.57576,0.49485,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987290,0.45430,0.48548,0.57594,0.49416,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987317,0.45401,0.48515,0.57588,0.49447,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987344,0.45377,0.48510,0.57584,0.49428,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987374,0.45406,0.48492,0.57604,0.49394,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987404,0.45411,0.48477,0.57605,0.49378,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987433,0.45436,0.48426,0.57594,0.49459,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987460,0.45426,0.48412,0.57578,0.49467,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987492,0.45356,0.48409,0.57638,0.49384,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987520,0.45346,0.48363,0.57614,0.49329,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987549,0.45365,0.48392,0.57621,0.49325,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987578,0.45447,0.48245,0.57600,0.49262,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987608,0.45403,0.48214,0.57623,0.49283,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987637,0.45372,0.48372,0.57563,0.49335,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722987666,0.45378,0.48362,0.57584,0.49349,1516,907,1515.52,907.48,0.74000,0.98000,2048,926
1755722988245,0.45559,0.47713,0.57769,0.48674,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988275,0.45537,0.47716,0.57753,0.48692,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988305,0.45515,0.47874,0.57724,0.48776,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988332,0.45530,0.47880,0.57682,0.48784,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988365,0.45533,0.47863,0.57716,0.48851,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988394,0.45530,0.47843,0.57714,0.48820,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988423,0.45530,0.47820,0.57712,0.48806,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988451,0.45525,0.47815,0.57709,0.48792,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988485,0.45525,0.47989,0.57752,0.48944,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988513,0.45536,0.48030,0.57719,0.49007,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988544,0.45529,0.48009,0.57729,0.48975,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988572,0.45553,0.48043,0.57730,0.49042,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988602,0.45553,0.48037,0.57734,0.49036,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988632,0.45575,0.48048,0.57694,0.49042,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988659,0.45553,0.48011,0.57698,0.49015,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988688,0.45557,0.48108,0.57715,0.49198,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988714,0.45533,0.48181,0.57731,0.49197,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988745,0.45544,0.48168,0.57717,0.49201,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988773,0.45568,0.48234,0.57695,0.49318,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988803,0.45580,0.48255,0.57726,0.49310,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988830,0.45569,0.48449,0.57743,0.49364,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988858,0.45561,0.48454,0.57741,0.49420,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988886,0.45549,0.48370,0.57720,0.49443,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988914,0.45502,0.48347,0.57715,0.49454,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988943,0.45516,0.48352,0.57721,0.49451,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722988972,0.45489,0.48525,0.57673,0.49557,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989004,0.45521,0.48527,0.57664,0.49570,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989035,0.45520,0.48824,0.57603,0.49682,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989062,0.45529,0.48875,0.57616,0.49744,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989090,0.45493,0.48932,0.57607,0.49918,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989118,0.45493,0.48914,0.57625,0.50024,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989147,0.45501,0.48926,0.57621,0.50024,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989175,0.45496,0.49013,0.57622,0.50004,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989202,0.45514,0.49067,0.57636,0.50054,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989231,0.45452,0.49226,0.57609,0.50036,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989259,0.45467,0.49237,0.57596,0.50133,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989286,0.45507,0.49265,0.57625,0.50175,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989314,0.45509,0.49241,0.57585,0.50186,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989342,0.45499,0.49221,0.57614,0.50135,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989370,0.45508,0.49252,0.57609,0.50237,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989396,0.45480,0.49285,0.57598,0.50271,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989425,0.45510,0.49159,0.57624,0.49992,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989452,0.45505,0.49155,0.57612,0.50011,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989481,0.45505,0.49150,0.57628,0.49999,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989508,0.45511,0.49082,0.57602,0.50062,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989536,0.45498,0.49103,0.57596,0.50023,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989565,0.45478,0.48903,0.57637,0.49809,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989594,0.45478,0.48885,0.57644,0.49750,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989621,0.45478,0.48817,0.57623,0.49801,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989650,0.45469,0.48795,0.57624,0.49750,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989682,0.45478,0.48832,0.57607,0.49781,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989711,0.45500,0.48840,0.57602,0.49806,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989739,0.45521,0.48838,0.57608,0.49849,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722989766,0.45523,0.48561,0.57667,0.49515,1291,455,1290.8211697797565,455.38008270469896,0.63028,0.49177,2048,926
1755722990342,0.46322,0.47671,0.58441,0.48747,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990371,0.46323,0.47895,0.58400,0.48750,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990399,0.46309,0.47914,0.58365,0.48797,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990428,0.46339,0.47749,0.58371,0.48646,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990456,0.46315,0.47764,0.58389,0.48700,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990487,0.46314,0.47750,0.58381,0.48677,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990516,0.46299,0.47682,0.58431,0.48724,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990547,0.46321,0.47696,0.58410,0.48730,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990576,0.46331,0.47732,0.58398,0.48682,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990606,0.46324,0.47715,0.58400,0.48662,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990634,0.46336,0.47649,0.58423,0.48581,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990661,0.46318,0.47667,0.58441,0.48536,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990689,0.46323,0.47636,0.58455,0.48614,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990716,0.46326,0.47661,0.58478,0.48618,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990746,0.46329,0.47641,0.58480,0.48613,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990773,0.46335,0.47632,0.58443,0.48647,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990803,0.46332,0.47661,0.58450,0.48673,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990830,0.46307,0.47794,0.58413,0.48676,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990857,0.46322,0.47797,0.58398,0.48650,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990885,0.46335,0.47800,0.58417,0.48665,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990913,0.46433,0.48010,0.58569,0.49008,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990941,0.46468,0.48095,0.58580,0.49002,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990969,0.46368,0.48325,0.58533,0.49229,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722990997,0.46349,0.48321,0.58471,0.49224,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991026,0.46405,0.48558,0.58544,0.49404,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991055,0.46380,0.48563,0.58509,0.49347,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991082,0.46404,0.48542,0.58524,0.49409,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991110,0.46352,0.48648,0.58543,0.49532,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991139,0.46364,0.48660,0.58516,0.49573,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991167,0.46202,0.48421,0.58436,0.49197,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991196,0.46255,0.48451,0.58424,0.49226,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991225,0.46261,0.48455,0.58414,0.49225,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991254,0.46140,0.48554,0.58414,0.49257,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991284,0.46157,0.48541,0.58380,0.49298,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991312,0.46217,0.48673,0.58397,0.49339,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991340,0.46209,0.48664,0.58377,0.49320,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991371,0.46251,0.48446,0.58475,0.49212,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991400,0.46255,0.48494,0.58501,0.49258,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991430,0.46452,0.48678,0.58592,0.49424,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991458,0.46378,0.48651,0.58590,0.49405,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991487,0.46504,0.48657,0.58709,0.49413,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991515,0.46455,0.48624,0.58727,0.49431,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991544,0.46499,0.48621,0.58730,0.49536,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991572,0.46589,0.48688,0.58768,0.49511,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991600,0.46552,0.48648,0.58767,0.49530,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991629,0.46554,0.48637,0.58779,0.49540,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991657,0.46585,0.48931,0.58739,0.49793,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991686,0.46590,0.48922,0.58715,0.49810,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991714,0.46497,0.49095,0.58674,0.49964,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991743,0.46469,0.49004,0.58652,0.49955,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991773,0.46421,0.49012,0.58621,0.49804,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991800,0.46459,0.49039,0.58563,0.49829,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991829,0.46417,0.49153,0.58587,0.49934,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722991857,0.46410,0.49172,0.58579,0.49918,516,106,515.5359608711734,105.99650825540658,0.25173,0.11447,2048,926
1755722992432,0.46240,0.50106,0.58289,0.50839,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992460,0.46209,0.50124,0.58295,0.50896,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992490,0.46215,0.50167,0.58309,0.50893,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992518,0.46239,0.49952,0.58301,0.50799,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992548,0.46254,0.50005,0.58308,0.50836,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992576,0.46213,0.49899,0.58285,0.50728,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992606,0.46204,0.50015,0.58293,0.50688,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992634,0.46229,0.49993,0.58301,0.50616,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992663,0.46231,0.49953,0.58254,0.50651,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992694,0.46240,0.49901,0.58324,0.50703,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992723,0.46214,0.49985,0.58327,0.50716,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992753,0.46213,0.49976,0.58319,0.50707,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992781,0.46305,0.49902,0.58358,0.50610,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992811,0.46297,0.49903,0.58349,0.50614,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992840,0.46204,0.49924,0.58352,0.50668,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992867,0.46190,0.49911,0.58364,0.50658,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992895,0.46243,0.49873,0.58390,0.50746,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992925,0.46240,0.49885,0.58377,0.50710,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992957,0.46245,0.49863,0.58387,0.50708,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722992986,0.46284,0.49614,0.58496,0.50517,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993016,0.46276,0.49680,0.58464,0.50543,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993045,0.46223,0.49783,0.58439,0.50417,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993075,0.46239,0.49750,0.58433,0.50446,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993103,0.46148,0.49939,0.58373,0.50495,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993131,0.46142,0.49865,0.58377,0.50568,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993160,0.46141,0.49891,0.58405,0.50573,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993188,0.46179,0.49689,0.58390,0.50477,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993216,0.46160,0.49756,0.58407,0.50484,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993245,0.46201,0.49693,0.58415,0.50481,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993272,0.46192,0.49707,0.58437,0.50455,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993300,0.46261,0.49643,0.58435,0.50467,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993328,0.46206,0.49758,0.58437,0.50491,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993359,0.46188,0.49765,0.58438,0.50495,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993397,0.46271,0.49697,0.58461,0.50415,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993429,0.46278,0.49639,0.58452,0.50351,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993459,0.46295,0.49644,0.58462,0.50313,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993492,0.46289,0.49630,0.58453,0.50333,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993522,0.46264,0.49596,0.58471,0.50410,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993554,0.46255,0.49572,0.58479,0.50405,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993583,0.46297,0.49538,0.58508,0.50404,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993615,0.46312,0.49555,0.58508,0.50420,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993644,0.46246,0.49455,0.58471,0.50235,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993673,0.46278,0.49478,0.58503,0.50212,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993703,0.46264,0.49476,0.58520,0.50333,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993732,0.46276,0.49391,0.58513,0.50313,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993764,0.46181,0.49446,0.58520,0.50237,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993793,0.46235,0.49510,0.58473,0.50323,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993823,0.46230,0.49475,0.58485,0.50321,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993852,0.46139,0.49313,0.58433,0.50000,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993882,0.46130,0.49243,0.58395,0.50051,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993911,0.45942,0.49188,0.58289,0.49918,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722993940,0.45986,0.49099,0.58244,0.49961,788,708,788.0277229606395,708.0991321970778,0.38478,0.76469,2048,926
1755722994525,0.44975,0.48807,0.57138,0.49736,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994555,0.45023,0.48801,0.57127,0.49722,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994584,0.44812,0.48828,0.56984,0.49504,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994612,0.44874,0.48855,0.57018,0.49505,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994642,0.44845,0.48767,0.57030,0.49556,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994670,0.44846,0.48821,0.57032,0.49578,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994700,0.44825,0.48781,0.57017,0.49559,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994729,0.44914,0.49016,0.57020,0.49760,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994761,0.44882,0.48939,0.57014,0.49786,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994788,0.45008,0.48955,0.57112,0.49918,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994817,0.44959,0.48908,0.57114,0.49875,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994846,0.45075,0.48918,0.57233,0.49842,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994874,0.45076,0.48934,0.57199,0.49832,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994903,0.45145,0.49017,0.57216,0.49892,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994931,0.45088,0.48901,0.57262,0.49888,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994959,0.45049,0.48886,0.57275,0.49794,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722994987,0.45072,0.48840,0.57258,0.49822,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995015,0.45068,0.48864,0.57271,0.49819,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995044,0.45046,0.48876,0.57220,0.49768,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995073,0.45069,0.48888,0.57227,0.49752,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995102,0.45071,0.48913,0.57221,0.49775,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995127,0.45071,0.48773,0.57238,0.49684,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995157,0.45051,0.48759,0.57230,0.49659,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995185,0.45114,0.48965,0.57209,0.49803,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995214,0.45066,0.48847,0.57231,0.49816,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995243,0.45132,0.48761,0.57277,0.49738,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995270,0.45175,0.48769,0.57270,0.49738,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995301,0.45174,0.48707,0.57311,0.49511,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995327,0.45150,0.48637,0.57309,0.49562,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995357,0.45133,0.48638,0.57305,0.49568,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995383,0.45146,0.48607,0.57291,0.49573,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995411,0.45147,0.48601,0.57265,0.49591,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995443,0.45112,0.48557,0.57330,0.49436,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995472,0.45137,0.48555,0.57329,0.49463,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995500,0.45128,0.48563,0.57329,0.49460,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995531,0.45096,0.48356,0.57337,0.49295,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995559,0.45091,0.48382,0.57330,0.49320,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995589,0.45127,0.48331,0.57323,0.49246,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995616,0.45108,0.48319,0.57334,0.49256,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995644,0.45194,0.48245,0.57338,0.49229,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995673,0.45204,0.48230,0.57335,0.49247,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995703,0.45204,0.48184,0.57448,0.49093,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995731,0.45224,0.48168,0.57409,0.49094,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995760,0.45211,0.48184,0.57425,0.49086,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
1755722995789,0.45265,0.48097,0.57434,0.49076,1698,284,1698.4571081123104,284.3473939351014,0.82932,0.30707,2048,926
